index1,index2,similarity,citing1,cited1,citing2,cited2,remove_row
2130,3348,0.9975550122249388,27a87661842b0411b354d10823f82f4707f056f4,984344af43b460684730eb1ad65624e1c78946aa,27a87661842b0411b354d10823f82f4707f056f4,984344af43b460684730eb1ad65624e1c78946aa,2130
2133,6354,0.9387755102040816,91fbf2dde0effb33bfc88008decf43476dbb08ed,06e8eab4c7673fe38fd7dfea8879712a71e3a537,91fbf2dde0effb33bfc88008decf43476dbb08ed,06e8eab4c7673fe38fd7dfea8879712a71e3a537,2133
2145,4353,0.8712522045855379,71a49d1be6c8fde6c5f989c6c25bba5e7c0d4c1e,ed0501645a2223820285268f27af332d7182a104,71a49d1be6c8fde6c5f989c6c25bba5e7c0d4c1e,ed0501645a2223820285268f27af332d7182a104,2145
2167,6311,0.7883495145631068,9a068a63f5ae85227863a972c7204903fdcca978,73619c0c3ee055ee31944e3a71119e9f68d42794,9a068a63f5ae85227863a972c7204903fdcca978,73619c0c3ee055ee31944e3a71119e9f68d42794,2167
2170,5134,0.9924812030075189,1cf31e792500ce0376a4744d990ff0ff7dcad216,895aa5d630a32071e93261aee332c7c68dc7b65b,1cf31e792500ce0376a4744d990ff0ff7dcad216,895aa5d630a32071e93261aee332c7c68dc7b65b,2170
2173,2739,0.9473684210526316,c0b049ec76818ff3d2e770a3db35a09611f91b86,e8677fa2cb25697433bb1d6df9d35b1bea9f618e,c0b049ec76818ff3d2e770a3db35a09611f91b86,e8677fa2cb25697433bb1d6df9d35b1bea9f618e,2173
2183,4014,0.6785225718194254,e364d59a1dc537f2d51cebd7647030833629bb07,d18293e4a7b9d11f93cd5384005e289e00122f07,e364d59a1dc537f2d51cebd7647030833629bb07,d18293e4a7b9d11f93cd5384005e289e00122f07,4014
2191,4798,0.9455128205128204,dc07cf4e508b9ed7f86c82cc53696df504042e1a,90726bc5fe8c2c5d126c26dfe9249fe0fab6a58c,dc07cf4e508b9ed7f86c82cc53696df504042e1a,90726bc5fe8c2c5d126c26dfe9249fe0fab6a58c,4798
2206,5939,0.7402799377916018,843eaa7acbdba0fab5e4edd2fccc8226ced3ac55,d75ad368dded5e7d1a6ab96fe87a6fe7494f0673,843eaa7acbdba0fab5e4edd2fccc8226ced3ac55,d75ad368dded5e7d1a6ab96fe87a6fe7494f0673,2206
2218,5554,0.9932885906040269,2c000dab571a498696699edc81e9ceffef255526,13ff21e59653ae5565812783407ea0561a28f9b8,2c000dab571a498696699edc81e9ceffef255526,13ff21e59653ae5565812783407ea0561a28f9b8,5554
2231,4957,0.9727891156462584,7184b56dd919fab78fe2d06a53e2b35766ddd9da,fe13f843c52243e096d7e1a52345a68eaf2cfef1,7184b56dd919fab78fe2d06a53e2b35766ddd9da,fe13f843c52243e096d7e1a52345a68eaf2cfef1,2231
2237,4835,0.687089715536105,f6eec9e017dc394b3f41740428e7cf410f14ebc9,1d01b17251206c3cc82db8a7830cb5b164ab7579,f6eec9e017dc394b3f41740428e7cf410f14ebc9,1d01b17251206c3cc82db8a7830cb5b164ab7579,4835
2251,2383,0.6633165829145728,026b7cae6eb1dfa570ddc4100135ff7b5023b6de,0b29c289bc5f0fa7e51090d1ad00654754b68b94,026b7cae6eb1dfa570ddc4100135ff7b5023b6de,0b29c289bc5f0fa7e51090d1ad00654754b68b94,2383
2251,2686,0.6108786610878661,026b7cae6eb1dfa570ddc4100135ff7b5023b6de,0b29c289bc5f0fa7e51090d1ad00654754b68b94,026b7cae6eb1dfa570ddc4100135ff7b5023b6de,0b29c289bc5f0fa7e51090d1ad00654754b68b94,2686
2254,7173,0.9927007299270072,fd954be600a25a685dece1dd7118035e270ffc7a,13d455598df90628864bca0122480b04a8879ac6,fd954be600a25a685dece1dd7118035e270ffc7a,13d455598df90628864bca0122480b04a8879ac6,2254
2258,2365,0.9932432432432432,f07ee4ec3ee472be24b2c8401ccc2fa1a1babda4,40e5e8a1c1da5aab2cfc39c38a9594353c78652f,f07ee4ec3ee472be24b2c8401ccc2fa1a1babda4,40e5e8a1c1da5aab2cfc39c38a9594353c78652f,2258
2266,4753,0.6629526462395543,599de37e6628fd9e2f42eff08de73e85fc9e3e10,d55c95cedf9904a2776b682518c24b4d4d96bec7,599de37e6628fd9e2f42eff08de73e85fc9e3e10,d55c95cedf9904a2776b682518c24b4d4d96bec7,2266
2267,4247,0.9646643109540636,a36968ce4a49331c6bc512af535d0138faa80f27,d758571cc91a869dda07cd4b0b250f4815052a2d,a36968ce4a49331c6bc512af535d0138faa80f27,d758571cc91a869dda07cd4b0b250f4815052a2d,4247
2271,6775,0.9486652977412732,858d3545928bdc200ad8b1d3131a244c25acfbf0,d207d79d0e2135c2c327c8a5aa55dcbed1e61ea9,858d3545928bdc200ad8b1d3131a244c25acfbf0,d207d79d0e2135c2c327c8a5aa55dcbed1e61ea9,2271
2273,7699,0.9900332225913622,114de63c96176358b8cd3c99aa744c86f0eeced7,7ffdab1930ccf68c10be4cf9a9ffdb933c9dd516,114de63c96176358b8cd3c99aa744c86f0eeced7,7ffdab1930ccf68c10be4cf9a9ffdb933c9dd516,7699
2278,7299,0.9026275115919628,d388588cbc8aef4f1eba7b56f1571191370f6e75,7348e48de2ad238df345015c6b9c42830bee728b,d388588cbc8aef4f1eba7b56f1571191370f6e75,7348e48de2ad238df345015c6b9c42830bee728b,7299
2281,3312,0.9443207126948776,c81deba46633ffe554a3193fc39fabcbfcfa1b0c,ab09ef3a1d7bdbb5bec3c124093f209ddb0e8955,c81deba46633ffe554a3193fc39fabcbfcfa1b0c,ab09ef3a1d7bdbb5bec3c124093f209ddb0e8955,3312
2287,6636,0.7331536388140162,c9a63a4272af92612219617b75bcf0c6ab2bfdd7,cb101cdbe7aac08d64577ea4ec526d1663a9899d,c9a63a4272af92612219617b75bcf0c6ab2bfdd7,cb101cdbe7aac08d64577ea4ec526d1663a9899d,6636
2303,7930,0.9887640449438202,e4381e08dc4560734aa844b63619c29f3ca7b4b7,5d53f75d1e3aad4e9d7b9c280541cfc3ff7f9bae,e4381e08dc4560734aa844b63619c29f3ca7b4b7,5d53f75d1e3aad4e9d7b9c280541cfc3ff7f9bae,2303
2319,2540,0.8224151539068666,39aca52b748a1e8969413295fc736ea90fd930ea,b7c9b2632ffbcef4a35a6bf0c85686d9f11c1532,39aca52b748a1e8969413295fc736ea90fd930ea,b7c9b2632ffbcef4a35a6bf0c85686d9f11c1532,2540
2319,2954,0.959916347159289,39aca52b748a1e8969413295fc736ea90fd930ea,b7c9b2632ffbcef4a35a6bf0c85686d9f11c1532,39aca52b748a1e8969413295fc736ea90fd930ea,b7c9b2632ffbcef4a35a6bf0c85686d9f11c1532,2954
2319,4160,0.7921422882930714,39aca52b748a1e8969413295fc736ea90fd930ea,b7c9b2632ffbcef4a35a6bf0c85686d9f11c1532,39aca52b748a1e8969413295fc736ea90fd930ea,b7c9b2632ffbcef4a35a6bf0c85686d9f11c1532,2319
2322,4849,0.8605042016806723,07895f7b08a16c607fc6e8621a1256784c7461c4,488e1b26dcc9274c9bf4f8ee7dd5d96109565214,07895f7b08a16c607fc6e8621a1256784c7461c4,488e1b26dcc9274c9bf4f8ee7dd5d96109565214,2322
2323,3964,0.6956521739130435,291ca965a80c0b484e70533599b2898f3c9b7cf7,63daf1741972395162371e6e9bf12348828cfe44,291ca965a80c0b484e70533599b2898f3c9b7cf7,63daf1741972395162371e6e9bf12348828cfe44,2323
2337,7725,0.9142857142857144,afddc4f41f27e3efeedf1c71442b9a181ec95fa8,37e4180aaf2e4762cbdc9dd04e714643d86c219f,afddc4f41f27e3efeedf1c71442b9a181ec95fa8,37e4180aaf2e4762cbdc9dd04e714643d86c219f,7725
2352,6552,0.6095717884130982,97624f3ef1ad9a3551094969205e1c5a4c397c1c,295cd438c7643cf2614c159dfb6c3427cf768732,97624f3ef1ad9a3551094969205e1c5a4c397c1c,295cd438c7643cf2614c159dfb6c3427cf768732,2352
2355,2872,0.6215538847117794,731f4b9498ec9276c76f8bf1e3c32a50eb9394ab,a4cf4bb41fb0b6fa978fd1456e86308218c8e882,731f4b9498ec9276c76f8bf1e3c32a50eb9394ab,a4cf4bb41fb0b6fa978fd1456e86308218c8e882,2355
2358,5829,0.8015267175572519,525cbda50f3ab2562c5511ca99809f63c4a90427,1cc12b81b698077afd7686db5a994fbc079fc3ed,525cbda50f3ab2562c5511ca99809f63c4a90427,1cc12b81b698077afd7686db5a994fbc079fc3ed,2358
2363,7475,0.801311475409836,c530edac57ffa39997801a600c486eb231a87a6d,21b324399af869ff28634117eaaeaccfd52d371c,c530edac57ffa39997801a600c486eb231a87a6d,21b324399af869ff28634117eaaeaccfd52d371c,7475
2366,4415,0.7919463087248322,0599e2ebb2aaf572a04b7ffb63146dd0e942fbf6,f2aa3b10e03add721416318b5e4ce7f5896d5dc4,0599e2ebb2aaf572a04b7ffb63146dd0e942fbf6,f2aa3b10e03add721416318b5e4ce7f5896d5dc4,2366
2374,7384,0.8975155279503105,9a3ee7ceeff72432b4a6dded572d71430b7746b7,77224e27beacf6b16ed71c08c42f8eea1755b5fa,9a3ee7ceeff72432b4a6dded572d71430b7746b7,77224e27beacf6b16ed71c08c42f8eea1755b5fa,2374
2383,2686,0.6464646464646465,026b7cae6eb1dfa570ddc4100135ff7b5023b6de,0b29c289bc5f0fa7e51090d1ad00654754b68b94,026b7cae6eb1dfa570ddc4100135ff7b5023b6de,0b29c289bc5f0fa7e51090d1ad00654754b68b94,2383
2384,3718,0.6931818181818182,374ea9e57080f052207cf4670c270a0fab22aa94,020fbe47aa5d100ab9ab8a4f10bd44bebc07c31f,374ea9e57080f052207cf4670c270a0fab22aa94,020fbe47aa5d100ab9ab8a4f10bd44bebc07c31f,3718
2388,3739,0.672686230248307,06fb6be00b43ea9426f9fedb5bd819d3623c2f63,005cb5959175e4501dd5ddc96a22780788a9b219,06fb6be00b43ea9426f9fedb5bd819d3623c2f63,005cb5959175e4501dd5ddc96a22780788a9b219,3739
2394,2466,0.6153846153846154,7796f3e680044a7404fe16306c80ad978df72409,1504de3540a465ef14d49897e9506fae51902f2e,7796f3e680044a7404fe16306c80ad978df72409,1504de3540a465ef14d49897e9506fae51902f2e,2394
2409,5344,0.6915887850467289,2fdcd0a26a7749af1d135ac11851cbdb8b29e283,bce1ad08961b82b080dbebec9a7d39e5dac26277,2fdcd0a26a7749af1d135ac11851cbdb8b29e283,bce1ad08961b82b080dbebec9a7d39e5dac26277,5344
2426,5687,0.7755102040816326,d035fe8922098a43b47925465e8ff7f3d0e5da7f,dea3bb84249b00e4c8930f5760327f9b30da0602,d035fe8922098a43b47925465e8ff7f3d0e5da7f,dea3bb84249b00e4c8930f5760327f9b30da0602,5687
2446,5197,0.6469002695417789,599de37e6628fd9e2f42eff08de73e85fc9e3e10,d55c95cedf9904a2776b682518c24b4d4d96bec7,599de37e6628fd9e2f42eff08de73e85fc9e3e10,d55c95cedf9904a2776b682518c24b4d4d96bec7,5197
2451,5307,0.6391752577319587,5f9e27fd212e0eac30dd8b2e9a53d422f5ca0bd4,9e4ab179a114ed860aebd5ee4699406aa7088069,5f9e27fd212e0eac30dd8b2e9a53d422f5ca0bd4,9e4ab179a114ed860aebd5ee4699406aa7088069,2451
2452,6477,0.899390243902439,3a504f7442a5f75d5c93b1a1235a795fd7ddaa9a,482a31218660beb61c34da8824cbbfe892346814,3a504f7442a5f75d5c93b1a1235a795fd7ddaa9a,482a31218660beb61c34da8824cbbfe892346814,2452
2459,3142,0.832391713747646,b65e7031c5bd75a4e2de061ed9526e6e44d5146f,2243ee1c02e77e3c1824cabbe4cd68a324039865,b65e7031c5bd75a4e2de061ed9526e6e44d5146f,2243ee1c02e77e3c1824cabbe4cd68a324039865,3142
2475,4583,0.9932203389830508,49ff61ff4a6d2624d87fabac2baf69030899c023,bc8e88320dcdb4866f533fc8a8c3a3f45b5ac3f3,49ff61ff4a6d2624d87fabac2baf69030899c023,bc8e88320dcdb4866f533fc8a8c3a3f45b5ac3f3,2475
2477,3977,0.6095717884130982,7ec38f5874c15a89d98625ef823addaa820503b1,0754161bc6e6c725aa0507827455fd94a7affad4,7ec38f5874c15a89d98625ef823addaa820503b1,0754161bc6e6c725aa0507827455fd94a7affad4,2477
2485,5387,0.7394957983193278,c20db8a8cd0649dd3644a897404c8d5100b7c707,76ae742914fa618d9008cc1c664475928843a279,c20db8a8cd0649dd3644a897404c8d5100b7c707,76ae742914fa618d9008cc1c664475928843a279,5387
2487,8166,0.9966442953020134,bcb4a17f084607d301b16de5082a9205268188c4,c4017ac1741dc27236817f2e0029da4e19e5c22f,bcb4a17f084607d301b16de5082a9205268188c4,c4017ac1741dc27236817f2e0029da4e19e5c22f,2487
2517,7893,0.7868852459016393,33ce87f465e800c0fd5b078641a663a02fc1451e,7556064a9a5192a0df0160539f4ba5ee11b3c2f2,33ce87f465e800c0fd5b078641a663a02fc1451e,7556064a9a5192a0df0160539f4ba5ee11b3c2f2,7893
2531,6271,0.8622950819672132,b3231e925e9c851d01c0c5e08edb711f82617903,ed10f059dd82bba94b4485223720255b9dd8dc70,b3231e925e9c851d01c0c5e08edb711f82617903,ed10f059dd82bba94b4485223720255b9dd8dc70,2531
2535,4984,0.9760479041916168,6dc727f1b63b91c2a8370528502cbea274180f97,3f0c74c224a01e2a17d0f1361404e6f8b575bc18,6dc727f1b63b91c2a8370528502cbea274180f97,3f0c74c224a01e2a17d0f1361404e6f8b575bc18,2535
2535,6865,0.8953488372093024,6dc727f1b63b91c2a8370528502cbea274180f97,3f0c74c224a01e2a17d0f1361404e6f8b575bc18,6dc727f1b63b91c2a8370528502cbea274180f97,3f0c74c224a01e2a17d0f1361404e6f8b575bc18,2535
2539,2736,0.937984496124031,95c39aec660c32b4ea8aad1b70a965dfa5098268,9f1edb9cb0399a10bb9db6f3d6371fecfc2e6708,95c39aec660c32b4ea8aad1b70a965dfa5098268,9f1edb9cb0399a10bb9db6f3d6371fecfc2e6708,2736
2540,2954,0.8615130219098801,39aca52b748a1e8969413295fc736ea90fd930ea,b7c9b2632ffbcef4a35a6bf0c85686d9f11c1532,39aca52b748a1e8969413295fc736ea90fd930ea,b7c9b2632ffbcef4a35a6bf0c85686d9f11c1532,2540
2540,4160,0.6282785649683449,39aca52b748a1e8969413295fc736ea90fd930ea,b7c9b2632ffbcef4a35a6bf0c85686d9f11c1532,39aca52b748a1e8969413295fc736ea90fd930ea,b7c9b2632ffbcef4a35a6bf0c85686d9f11c1532,2540
2544,3503,0.9166666666666666,55c6181ad66a1086badffb379502d7b062037bbb,3824a648507000b7f319b9bf2ec0b7d07bcdfee4,55c6181ad66a1086badffb379502d7b062037bbb,3824a648507000b7f319b9bf2ec0b7d07bcdfee4,2544
2548,5306,0.7213822894168467,ea65a8be408e240ce84c25812aa156c8c31da788,7a19e1a679239492278fb6d751b2f9f16c6113e5,ea65a8be408e240ce84c25812aa156c8c31da788,7a19e1a679239492278fb6d751b2f9f16c6113e5,5306
2559,6337,0.982367758186398,ec2dc427209a877513ab2834764273ed087916ea,6c329fe7a19aa514c53b226231494a735d72b4f0,ec2dc427209a877513ab2834764273ed087916ea,6c329fe7a19aa514c53b226231494a735d72b4f0,6337
2566,6972,0.900562851782364,7ad0af58892ab0248c046627d2e343882c5abf39,93504374d942ba75b7ebb8a5087c6cf9ee0ff6e6,7ad0af58892ab0248c046627d2e343882c5abf39,93504374d942ba75b7ebb8a5087c6cf9ee0ff6e6,2566
2567,3859,0.9301587301587302,42ef0baa77aebd11e00f46e04a94e9d95761887b,78d39f397495764485866f3f23463945d008309e,42ef0baa77aebd11e00f46e04a94e9d95761887b,78d39f397495764485866f3f23463945d008309e,2567
2569,6533,0.9874213836477987,f308573f2763a4fccddef893ec91c88892bf2708,99066822ef1abdc6368bbf1435380f1a2048a352,f308573f2763a4fccddef893ec91c88892bf2708,99066822ef1abdc6368bbf1435380f1a2048a352,6533
2573,4409,0.927007299270073,45fde553db0f7b5a5fba10a15a5dfb385eace14c,8c84e2c3a32b2e19060f69986c66aa0112b8cdd9,45fde553db0f7b5a5fba10a15a5dfb385eace14c,8c84e2c3a32b2e19060f69986c66aa0112b8cdd9,2573
2579,4709,0.6758241758241759,ccbdec9e648381e470efe027291f3fcffae06f8a,47ee62088bb39c11c09130110ffcf5f3bd436764,ccbdec9e648381e470efe027291f3fcffae06f8a,47ee62088bb39c11c09130110ffcf5f3bd436764,2579
2580,3907,0.9960629921259844,0fcfdfffaec6a075f66b048940475bbf4a69c9dc,64453b6bf76dff33b124f928b908f5c542753b99,0fcfdfffaec6a075f66b048940475bbf4a69c9dc,64453b6bf76dff33b124f928b908f5c542753b99,3907
2592,4075,0.8571428571428571,f9df603da0731b2c220eb3a6256dbc44bab5f234,7fbeb25f303857182172283ada0fdb67669c2458,f9df603da0731b2c220eb3a6256dbc44bab5f234,7fbeb25f303857182172283ada0fdb67669c2458,2592
2612,3490,0.6023738872403561,9242171373f7b6fda7bb414c78bffabb73a31ac0,7625e01b6737feac8b8602fc2f8e685ae4c178dd,9242171373f7b6fda7bb414c78bffabb73a31ac0,7625e01b6737feac8b8602fc2f8e685ae4c178dd,3490
2612,6639,0.8857479387514723,9242171373f7b6fda7bb414c78bffabb73a31ac0,7625e01b6737feac8b8602fc2f8e685ae4c178dd,9242171373f7b6fda7bb414c78bffabb73a31ac0,7625e01b6737feac8b8602fc2f8e685ae4c178dd,2612
2612,6818,0.7012089810017271,9242171373f7b6fda7bb414c78bffabb73a31ac0,7625e01b6737feac8b8602fc2f8e685ae4c178dd,9242171373f7b6fda7bb414c78bffabb73a31ac0,7625e01b6737feac8b8602fc2f8e685ae4c178dd,6818
2613,3997,0.9974554707379136,a0eafc11bf159d598475a07c98b9cedf30b86cb7,4957147f205941d97c60186eee1b1e4236bbee72,a0eafc11bf159d598475a07c98b9cedf30b86cb7,4957147f205941d97c60186eee1b1e4236bbee72,2613
2616,6220,0.9672977624784854,1cb10d6d52502084cb4d8e00111d0ed8955b98ac,7d32e3cb0dbcf2ea9e82747629d6ed929fcb94f3,1cb10d6d52502084cb4d8e00111d0ed8955b98ac,7d32e3cb0dbcf2ea9e82747629d6ed929fcb94f3,2616
2617,6915,0.8563049853372434,9f24d2e12bad753bdc4b8771ec2ffeedf273abe6,51de056e1fc4e625293989e45e36e000b33021ce,9f24d2e12bad753bdc4b8771ec2ffeedf273abe6,51de056e1fc4e625293989e45e36e000b33021ce,6915
2619,4593,0.9947643979057592,cc56eae2528bb87fe4adabf1a4487b8636e767b9,6d6bb93872a190de290f259e63587db4f17d539c,cc56eae2528bb87fe4adabf1a4487b8636e767b9,6d6bb93872a190de290f259e63587db4f17d539c,2619
2637,3361,0.9896373056994818,c558a485ba1e24ed78fb313a6671b4e4e7b170a6,7c1344ac4e634db55f14b12ac25ec81681b256ed,c558a485ba1e24ed78fb313a6671b4e4e7b170a6,7c1344ac4e634db55f14b12ac25ec81681b256ed,2637
2639,3252,0.9070631970260224,5c2517e2a8991c69b0388b6326a976a277435ef7,abc6b2de303419b577fdda520746f14a8df80337,5c2517e2a8991c69b0388b6326a976a277435ef7,abc6b2de303419b577fdda520746f14a8df80337,3252
2641,6402,0.9953917050691244,300df68391d29db116971e63c170f088e2628229,8c1918c30664a115d328167709bab92ac399a2dc,300df68391d29db116971e63c170f088e2628229,8c1918c30664a115d328167709bab92ac399a2dc,2641
2663,5034,0.8536585365853658,b38a9735318cf86573a8c3bbdd58747527e6d3b1,f05330eb7b43478aca0790b843a4d6ffb3043a94,b38a9735318cf86573a8c3bbdd58747527e6d3b1,f05330eb7b43478aca0790b843a4d6ffb3043a94,2663
2684,3873,0.8022813688212928,1ed8042c32b484573035db874ee8db00b77ba326,f08f08fab4db474ed6d556b908622d95afa2704f,1ed8042c32b484573035db874ee8db00b77ba326,f08f08fab4db474ed6d556b908622d95afa2704f,3873
2689,3420,0.824,fa18c3fed3fd12245500814122a406eed7b66eca,76fa9d010a94151202b0aa7ee3cfdc76065711f4,fa18c3fed3fd12245500814122a406eed7b66eca,76fa9d010a94151202b0aa7ee3cfdc76065711f4,3420
2694,4014,0.910091743119266,e364d59a1dc537f2d51cebd7647030833629bb07,d18293e4a7b9d11f93cd5384005e289e00122f07,e364d59a1dc537f2d51cebd7647030833629bb07,d18293e4a7b9d11f93cd5384005e289e00122f07,4014
2698,3447,0.6448979591836734,837e203c03e8c7aca1d6a5eff16da685f83fa807,9c7168cb9caf4dbb9c9e4455f4b0bc8a5304fab1,837e203c03e8c7aca1d6a5eff16da685f83fa807,9c7168cb9caf4dbb9c9e4455f4b0bc8a5304fab1,2698
2707,4489,0.7888198757763976,6bd3d6b81899b05097be5fca2d8cd2766569b836,cd5fd50d44267650aa5a113f044ee333a58c7abb,6bd3d6b81899b05097be5fca2d8cd2766569b836,cd5fd50d44267650aa5a113f044ee333a58c7abb,4489
2708,4693,0.9933333333333332,f473f30f0bf35b7e97874cefc66e9a6dacc4eae8,f5191ac6456c5df72545a8ddee851f0c4fbe378f,f473f30f0bf35b7e97874cefc66e9a6dacc4eae8,f5191ac6456c5df72545a8ddee851f0c4fbe378f,2708
2711,6732,0.9908256880733946,9f17b5e3dd2e49e9725f6c34b6e2cb466ebb6144,9aeb612064573970561d211747fe5e8712796c3b,9f17b5e3dd2e49e9725f6c34b6e2cb466ebb6144,9aeb612064573970561d211747fe5e8712796c3b,2711
2719,5284,0.98989898989899,87711ffc684b0f1d1ad6c22518b78105d68fc5f3,a3a859fa3fbb1fae7a1d7ac563a7efe37273a2f8,87711ffc684b0f1d1ad6c22518b78105d68fc5f3,a3a859fa3fbb1fae7a1d7ac563a7efe37273a2f8,2719
2724,3518,0.805111821086262,7dbda04780112a3820cd304dd44f7686dd12fdea,9808ff163bc008673fc7f6cd067eaf5f38ae0a52,7dbda04780112a3820cd304dd44f7686dd12fdea,9808ff163bc008673fc7f6cd067eaf5f38ae0a52,3518
2730,7105,0.7441860465116279,48bff8eae05fb5369b0026742eaa79178e107fbb,bc6ad001c395e92920839e45dfd7e05ce69405d2,48bff8eae05fb5369b0026742eaa79178e107fbb,bc6ad001c395e92920839e45dfd7e05ce69405d2,7105
2732,3475,0.8083916083916084,c4be615a53b2d1b6484f6b7888c7bcf822ab5066,80d9ec6d56799e96bf5e3e99ff0f904892820308,c4be615a53b2d1b6484f6b7888c7bcf822ab5066,80d9ec6d56799e96bf5e3e99ff0f904892820308,2732
2746,4137,0.6023166023166023,c9411482609c16153ee6642525cbe322036f323d,c7c7eb67ff0527cfac32ced00dcf7df09efe8b39,c9411482609c16153ee6642525cbe322036f323d,c7c7eb67ff0527cfac32ced00dcf7df09efe8b39,2746
2749,4368,0.9933554817275748,7924f19df136dce49adf0802a2cb4f9699867447,84daefdac9e4466ef54854d65893dd462a827a8d,7924f19df136dce49adf0802a2cb4f9699867447,84daefdac9e4466ef54854d65893dd462a827a8d,4368
2759,4875,0.8783783783783784,0ec5bf54921fb55a66383970dbf9040724e281e4,c824fde7bf52707c957aeb5c297268efb9d9a669,0ec5bf54921fb55a66383970dbf9040724e281e4,c824fde7bf52707c957aeb5c297268efb9d9a669,4875
2761,7701,0.6030150753768844,fb42dd12354e6964f9dafa61d491be22e14ba2cd,0ab1037b498a9c0fa5746d0330e8dcef5db71133,fb42dd12354e6964f9dafa61d491be22e14ba2cd,0ab1037b498a9c0fa5746d0330e8dcef5db71133,7701
2761,8222,0.6045340050377834,fb42dd12354e6964f9dafa61d491be22e14ba2cd,0ab1037b498a9c0fa5746d0330e8dcef5db71133,fb42dd12354e6964f9dafa61d491be22e14ba2cd,0ab1037b498a9c0fa5746d0330e8dcef5db71133,8222
2765,2964,0.9839816933638444,3eb18f289c971c7d26e2a8dd1b93dbd6dceecc61,687e23c355a693dceffe2ddeda6c01c025a89901,3eb18f289c971c7d26e2a8dd1b93dbd6dceecc61,687e23c355a693dceffe2ddeda6c01c025a89901,2765
2768,7515,0.8561643835616438,9462acef826a6b495fe8fb281660ee4418bb840e,21aaceb3fc27e8cc831e25191d967daa0d8962bf,9462acef826a6b495fe8fb281660ee4418bb840e,21aaceb3fc27e8cc831e25191d967daa0d8962bf,2768
2774,6086,0.7258064516129032,f104a3a2693ee78c2933f67f611a344bc6e1d987,11877ad1b3e5ccebbdf02cbe6c6015c82661e550,f104a3a2693ee78c2933f67f611a344bc6e1d987,11877ad1b3e5ccebbdf02cbe6c6015c82661e550,6086
2785,4560,0.9682299546142208,20d4e4ed3fe881e79da4571fcc3aa8bc6e83b99c,18aed8693441c7211cf111d0523a6311ef797129,20d4e4ed3fe881e79da4571fcc3aa8bc6e83b99c,18aed8693441c7211cf111d0523a6311ef797129,4560
2791,4635,0.7524271844660194,2cb4877a529f8cfe68115ff628677d12d90e9561,01f8ef1a7e7e9c2786578a1687e6cf03df99d7c2,2cb4877a529f8cfe68115ff628677d12d90e9561,01f8ef1a7e7e9c2786578a1687e6cf03df99d7c2,4635
2793,3255,0.8443579766536965,471ff2f6fff41e64350168b059ac3f13696c1c09,b69aa2af017d1a5332e34ee0cc8e7890abb504c1,471ff2f6fff41e64350168b059ac3f13696c1c09,b69aa2af017d1a5332e34ee0cc8e7890abb504c1,3255
2809,2811,0.9908256880733946,73c35204479133cd6d96a14b73aab40e33875c9e,358db60d93a8530bed257b981b07bfbf37f925e3,73c35204479133cd6d96a14b73aab40e33875c9e,358db60d93a8530bed257b981b07bfbf37f925e3,2809
2832,7434,0.9928400954653938,600ef69101a7af7db5a86a6bfe7dfc912fface98,fcfec539f46daee1294acc8344e14f90a2d67bda,600ef69101a7af7db5a86a6bfe7dfc912fface98,fcfec539f46daee1294acc8344e14f90a2d67bda,2832
2856,4225,0.8888888888888888,d79a9cc876798786762088cdacd3978d9beb24d9,12a23d19543e73b5808b35f1ff2d00faba633bb6,d79a9cc876798786762088cdacd3978d9beb24d9,12a23d19543e73b5808b35f1ff2d00faba633bb6,2856
2856,7267,0.7019867549668874,d79a9cc876798786762088cdacd3978d9beb24d9,12a23d19543e73b5808b35f1ff2d00faba633bb6,d79a9cc876798786762088cdacd3978d9beb24d9,12a23d19543e73b5808b35f1ff2d00faba633bb6,7267
2857,8188,0.6588235294117647,ed60fe5cf0b2947f812a3d19d533d0f644b67b0d,5af4e6e8d6e7a25cb37a9d52e87a1f28b4464e04,ed60fe5cf0b2947f812a3d19d533d0f644b67b0d,5af4e6e8d6e7a25cb37a9d52e87a1f28b4464e04,8188
2875,6214,0.9952380952380953,5a104aa1d96209f1d2a7df96b67c8b06f8cc691c,18bc8b07747174cbac2230f69e4d66800c0424e3,5a104aa1d96209f1d2a7df96b67c8b06f8cc691c,18bc8b07747174cbac2230f69e4d66800c0424e3,2875
2881,4932,0.7044534412955465,cf68e5a90b8c2cee51ce8681d22cdd937b88739f,19d9d5e14d4d3f3e4ef66e00cdbc11ff6a93e9d5,cf68e5a90b8c2cee51ce8681d22cdd937b88739f,19d9d5e14d4d3f3e4ef66e00cdbc11ff6a93e9d5,2881
2887,6884,0.6262626262626263,c40de9cfd8dd19c3225eb8d1aaa0c5051860f07c,104ad4583a569272a622b660ec21b461de405451,c40de9cfd8dd19c3225eb8d1aaa0c5051860f07c,104ad4583a569272a622b660ec21b461de405451,6884
2906,6546,0.9869281045751634,fc2fa61db68563e26daafe962633ab2b7e8e8b3d,18dba91edf38fe354fd3a1123737185c841be419,fc2fa61db68563e26daafe962633ab2b7e8e8b3d,18dba91edf38fe354fd3a1123737185c841be419,6546
2918,3806,0.7401129943502824,2b80f65e936e58979de232164026543edb2a79e8,8f01119d68d6a980ec1608e905be6e4f58cb328a,2b80f65e936e58979de232164026543edb2a79e8,8f01119d68d6a980ec1608e905be6e4f58cb328a,2918
